organ.hubmap_id	organ.submission_id	samples_without_location_sub_id	samples_without_location_hubmap_id	sample_types	dataset_hubmap_id	organ.group_name	organ.created_by_user_email
HBM933.TDKH.265	UCSD0003-LK	[UCSD0003-LK-2,UCSD0003-LK-2-1,UCSD0003-LK-2-1-1]	[HBM578.GNTF.748,HBM867.KTVV.927,HBM596.XNXP.353]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM756.GZSH.268	University of California San Diego TMC	salamond@wustl.edu
HBM933.TDKH.265	UCSD0003-LK	[UCSD0003-LK-2,UCSD0003-LK-2-1,UCSD0003-LK-2-1-1]	[HBM578.GNTF.748,HBM867.KTVV.927,HBM596.XNXP.353]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM784.RVTS.872	University of California San Diego TMC	salamond@wustl.edu
HBM933.TDKH.265	UCSD0003-LK	[UCSD0003-LK-2,UCSD0003-LK-2-1,UCSD0003-LK-2-1-1]	[HBM578.GNTF.748,HBM867.KTVV.927,HBM596.XNXP.353]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM668.RKPW.923	University of California San Diego TMC	salamond@wustl.edu
HBM933.TDKH.265	UCSD0003-LK	[UCSD0003-LK-2,UCSD0003-LK-2-1,UCSD0003-LK-2-1-1]	[HBM578.GNTF.748,HBM867.KTVV.927,HBM596.XNXP.353]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM373.QRLQ.338	University of California San Diego TMC	salamond@wustl.edu
HBM933.TDKH.265	UCSD0003-LK	[UCSD0003-LK-2,UCSD0003-LK-2-1,UCSD0003-LK-2-1-1]	[HBM578.GNTF.748,HBM867.KTVV.927,HBM596.XNXP.353]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM929.ZQRZ.278	University of California San Diego TMC	salamond@wustl.edu
HBM933.TDKH.265	UCSD0003-LK	[UCSD0003-LK-2,UCSD0003-LK-2-1,UCSD0003-LK-2-1-1]	[HBM578.GNTF.748,HBM867.KTVV.927,HBM596.XNXP.353]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM657.MJHP.546	University of California San Diego TMC	salamond@wustl.edu
HBM933.TDKH.265	UCSD0003-LK	[UCSD0003-LK-2,UCSD0003-LK-2-1,UCSD0003-LK-2-1-1]	[HBM578.GNTF.748,HBM867.KTVV.927,HBM596.XNXP.353]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM226.JFZZ.568	University of California San Diego TMC	salamond@wustl.edu
HBM933.TDKH.265	UCSD0003-LK	[UCSD0003-LK-2,UCSD0003-LK-2-1,UCSD0003-LK-2-1-1]	[HBM578.GNTF.748,HBM867.KTVV.927,HBM596.XNXP.353]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM688.SMXJ.943	University of California San Diego TMC	salamond@wustl.edu
HBM933.TDKH.265	UCSD0003-LK	[UCSD0003-LK-2,UCSD0003-LK-2-1,UCSD0003-LK-2-1-1]	[HBM578.GNTF.748,HBM867.KTVV.927,HBM596.XNXP.353]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM762.VLJF.655	University of California San Diego TMC	salamond@wustl.edu
HBM933.TDKH.265	UCSD0003-LK	[UCSD0003-LK-2,UCSD0003-LK-2-1,UCSD0003-LK-2-1-1]	[HBM578.GNTF.748,HBM867.KTVV.927,HBM596.XNXP.353]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM654.KGFR.248	University of California San Diego TMC	salamond@wustl.edu
HBM933.TDKH.265	UCSD0003-LK	[UCSD0003-LK-2,UCSD0003-LK-2-1,UCSD0003-LK-2-1-1]	[HBM578.GNTF.748,HBM867.KTVV.927,HBM596.XNXP.353]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM487.ZVSC.235	University of California San Diego TMC	salamond@wustl.edu
HBM933.TDKH.265	UCSD0003-LK	[UCSD0003-LK-2,UCSD0003-LK-2-1,UCSD0003-LK-2-1-1]	[HBM578.GNTF.748,HBM867.KTVV.927,HBM596.XNXP.353]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM664.MCDD.259	University of California San Diego TMC	salamond@wustl.edu
HBM933.TDKH.265	UCSD0003-LK	[UCSD0003-LK-2,UCSD0003-LK-2-1,UCSD0003-LK-2-1-1]	[HBM578.GNTF.748,HBM867.KTVV.927,HBM596.XNXP.353]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM837.RZPL.332	University of California San Diego TMC	salamond@wustl.edu
HBM933.TDKH.265	UCSD0003-LK	[UCSD0003-LK-2,UCSD0003-LK-2-1,UCSD0003-LK-2-1-1]	[HBM578.GNTF.748,HBM867.KTVV.927,HBM596.XNXP.353]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM366.RVSS.338	University of California San Diego TMC	salamond@wustl.edu
HBM933.TDKH.265	UCSD0003-LK	[UCSD0003-LK-2,UCSD0003-LK-2-1,UCSD0003-LK-2-1-1]	[HBM578.GNTF.748,HBM867.KTVV.927,HBM596.XNXP.353]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM794.ZFKH.622	University of California San Diego TMC	salamond@wustl.edu
HBM933.TDKH.265	UCSD0003-LK	[UCSD0003-LK-2,UCSD0003-LK-2-1,UCSD0003-LK-2-1-1]	[HBM578.GNTF.748,HBM867.KTVV.927,HBM596.XNXP.353]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM549.VSNH.445	University of California San Diego TMC	salamond@wustl.edu
HBM933.TDKH.265	UCSD0003-LK	[UCSD0003-LK-2,UCSD0003-LK-2-1,UCSD0003-LK-2-1-1]	[HBM578.GNTF.748,HBM867.KTVV.927,HBM596.XNXP.353]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM442.ZDMV.523	University of California San Diego TMC	salamond@wustl.edu
HBM933.TDKH.265	UCSD0003-LK	[UCSD0003-LK-2,UCSD0003-LK-2-2,UCSD0003-LK-2-2-1]	[HBM578.GNTF.748,HBM269.XSXP.962,HBM376.WQVF.284]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM694.QMLR.738	University of California San Diego TMC	salamond@wustl.edu
HBM933.TDKH.265	UCSD0003-LK	[UCSD0003-LK-2,UCSD0003-LK-2-2,UCSD0003-LK-2-2-1]	[HBM578.GNTF.748,HBM269.XSXP.962,HBM376.WQVF.284]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM878.HZJK.366	University of California San Diego TMC	salamond@wustl.edu
HBM933.TDKH.265	UCSD0003-LK	[UCSD0003-LK-2,UCSD0003-LK-2-2,UCSD0003-LK-2-2-1]	[HBM578.GNTF.748,HBM269.XSXP.962,HBM376.WQVF.284]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM462.BPNZ.799	University of California San Diego TMC	salamond@wustl.edu
HBM933.TDKH.265	UCSD0003-LK	[UCSD0003-LK-2,UCSD0003-LK-2-2,UCSD0003-LK-2-2-1]	[HBM578.GNTF.748,HBM269.XSXP.962,HBM376.WQVF.284]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM646.BHHT.443	University of California San Diego TMC	salamond@wustl.edu
HBM933.TDKH.265	UCSD0003-LK	[UCSD0003-LK-2,UCSD0003-LK-2-2,UCSD0003-LK-2-2-1]	[HBM578.GNTF.748,HBM269.XSXP.962,HBM376.WQVF.284]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM297.XHVP.489	University of California San Diego TMC	salamond@wustl.edu
HBM933.TDKH.265	UCSD0003-LK	[UCSD0003-LK-2,UCSD0003-LK-2-2,UCSD0003-LK-2-2-1]	[HBM578.GNTF.748,HBM269.XSXP.962,HBM376.WQVF.284]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM977.JFFT.795	University of California San Diego TMC	salamond@wustl.edu
HBM933.TDKH.265	UCSD0003-LK	[UCSD0003-LK-2,UCSD0003-LK-2-2,UCSD0003-LK-2-2-1]	[HBM578.GNTF.748,HBM269.XSXP.962,HBM376.WQVF.284]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM768.GGMW.763	University of California San Diego TMC	salamond@wustl.edu
HBM933.TDKH.265	UCSD0003-LK	[UCSD0003-LK-2,UCSD0003-LK-2-2,UCSD0003-LK-2-2-1]	[HBM578.GNTF.748,HBM269.XSXP.962,HBM376.WQVF.284]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM678.CNWW.847	University of California San Diego TMC	salamond@wustl.edu
HBM933.TDKH.265	UCSD0003-LK	[UCSD0003-LK-2,UCSD0003-LK-2-2,UCSD0003-LK-2-2-1]	[HBM578.GNTF.748,HBM269.XSXP.962,HBM376.WQVF.284]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM742.PLXW.786	University of California San Diego TMC	salamond@wustl.edu
HBM933.TDKH.265	UCSD0003-LK	[UCSD0003-LK-2,UCSD0003-LK-2-2,UCSD0003-LK-2-2-1]	[HBM578.GNTF.748,HBM269.XSXP.962,HBM376.WQVF.284]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM976.FZMR.433	University of California San Diego TMC	salamond@wustl.edu
HBM933.TDKH.265	UCSD0003-LK	[UCSD0003-LK-2,UCSD0003-LK-2-2,UCSD0003-LK-2-2-1]	[HBM578.GNTF.748,HBM269.XSXP.962,HBM376.WQVF.284]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM433.XXZF.683	University of California San Diego TMC	salamond@wustl.edu
HBM933.TDKH.265	UCSD0003-LK	[UCSD0003-LK-2,UCSD0003-LK-2-2,UCSD0003-LK-2-2-1]	[HBM578.GNTF.748,HBM269.XSXP.962,HBM376.WQVF.284]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM852.FNJG.394	University of California San Diego TMC	salamond@wustl.edu
HBM933.TDKH.265	UCSD0003-LK	[UCSD0003-LK-2,UCSD0003-LK-2-2,UCSD0003-LK-2-2-1]	[HBM578.GNTF.748,HBM269.XSXP.962,HBM376.WQVF.284]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM782.VBFQ.945	University of California San Diego TMC	salamond@wustl.edu
HBM933.TDKH.265	UCSD0003-LK	[UCSD0003-LK-2,UCSD0003-LK-2-2,UCSD0003-LK-2-2-1]	[HBM578.GNTF.748,HBM269.XSXP.962,HBM376.WQVF.284]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM796.LFJP.942	University of California San Diego TMC	salamond@wustl.edu
HBM933.TDKH.265	UCSD0003-LK	[UCSD0003-LK-2,UCSD0003-LK-2-2,UCSD0003-LK-2-2-1]	[HBM578.GNTF.748,HBM269.XSXP.962,HBM376.WQVF.284]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM496.PDBS.429	University of California San Diego TMC	salamond@wustl.edu
HBM933.TDKH.265	UCSD0003-LK	[UCSD0003-LK-2,UCSD0003-LK-2-2,UCSD0003-LK-2-2-1]	[HBM578.GNTF.748,HBM269.XSXP.962,HBM376.WQVF.284]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM832.FZXR.449	University of California San Diego TMC	salamond@wustl.edu
HBM933.TDKH.265	UCSD0003-LK	[UCSD0003-LK-2,UCSD0003-LK-2-2,UCSD0003-LK-2-2-1]	[HBM578.GNTF.748,HBM269.XSXP.962,HBM376.WQVF.284]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM283.GHKJ.532	University of California San Diego TMC	salamond@wustl.edu
HBM933.TDKH.265	UCSD0003-LK	[UCSD0003-LK-2,UCSD0003-LK-2-2,UCSD0003-LK-2-2-1]	[HBM578.GNTF.748,HBM269.XSXP.962,HBM376.WQVF.284]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM687.SQJV.939	University of California San Diego TMC	salamond@wustl.edu
HBM933.TDKH.265	UCSD0003-LK	[UCSD0003-LK-4,UCSD0003-LK-4-1,UCSD0003-LK-4-1-1]	[HBM432.ZMWW.498,HBM566.KXSQ.967,HBM649.BJWK.883]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM886.ZXXN.298	University of California San Diego TMC	salamond@wustl.edu
HBM933.TDKH.265	UCSD0003-LK	[UCSD0003-LK-3,UCSD0003-LK-3-1,UCSD0003-LK-3-1-1]	[HBM979.NRZZ.666,HBM587.VWCF.356,HBM388.BKKC.748]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM982.TTRB.258	University of California San Diego TMC	salamond@wustl.edu
HBM448.SVSS.527	VAN0012-RK	[VAN0012-RK-103-75]	[HBM569.KFJT.229]	[fresh_frozen_tissue_section]	HBM457.RCGR.399	Vanderbilt TMC	allenj2@vanderbilt.edu
HBM448.SVSS.527	VAN0012-RK	[VAN0012-RK-103-75]	[HBM569.KFJT.229]	[fresh_frozen_tissue_section]	HBM645.ZQSN.258	Vanderbilt TMC	allenj2@vanderbilt.edu
HBM448.SVSS.527	VAN0012-RK	[VAN0012-RK-103-75]	[HBM569.KFJT.229]	[fresh_frozen_tissue_section]	HBM446.GCXM.753	Vanderbilt TMC	allenj2@vanderbilt.edu
HBM448.SVSS.527	VAN0012-RK	[VAN0012-RK-103-75]	[HBM569.KFJT.229]	[fresh_frozen_tissue_section]	HBM874.RZDW.757	Vanderbilt TMC	allenj2@vanderbilt.edu
HBM448.SVSS.527	VAN0012-RK	[VAN0012-RK-103-76]	[HBM852.VJDB.464]	[fresh_frozen_tissue_section]	HBM947.CJRK.822	Vanderbilt TMC	allenj2@vanderbilt.edu
HBM448.SVSS.527	VAN0012-RK	[VAN0012-RK-102-164]	[HBM695.THCK.433]	[fresh_frozen_tissue_section]	HBM245.PZPB.787	Vanderbilt TMC	allenj2@vanderbilt.edu
HBM448.SVSS.527	VAN0012-RK	[VAN0012-RK-102-164]	[HBM695.THCK.433]	[fresh_frozen_tissue_section]	HBM234.KMKH.686	Vanderbilt TMC	allenj2@vanderbilt.edu
HBM448.SVSS.527	VAN0012-RK	[VAN0012-RK-102-164]	[HBM695.THCK.433]	[fresh_frozen_tissue_section]	HBM298.JRGF.528	Vanderbilt TMC	allenj2@vanderbilt.edu
HBM448.SVSS.527	VAN0012-RK	[VAN0012-RK-102-164]	[HBM695.THCK.433]	[fresh_frozen_tissue_section]	HBM872.HWNB.835	Vanderbilt TMC	allenj2@vanderbilt.edu
HBM448.SVSS.527	VAN0012-RK	[VAN0012-RK-102-167]	[HBM559.ZRVC.235]	[fresh_frozen_tissue_section]	HBM943.MSQJ.634	Vanderbilt TMC	allenj2@vanderbilt.edu
HBM448.SVSS.527	VAN0012-RK	[VAN0012-RK-102-167]	[HBM559.ZRVC.235]	[fresh_frozen_tissue_section]	HBM599.RZXH.996	Vanderbilt TMC	allenj2@vanderbilt.edu
HBM448.SVSS.527	VAN0012-RK	[VAN0012-RK-102-167]	[HBM559.ZRVC.235]	[fresh_frozen_tissue_section]	HBM887.KLQQ.878	Vanderbilt TMC	allenj2@vanderbilt.edu
HBM448.SVSS.527	VAN0012-RK	[VAN0012-RK-102-167]	[HBM559.ZRVC.235]	[fresh_frozen_tissue_section]	HBM836.VTFP.364	Vanderbilt TMC	allenj2@vanderbilt.edu
HBM332.PPZB.566	VAN0013-LK	[VAN0013-LK-203-8]	[HBM834.HTLQ.736]	[fresh_frozen_tissue_section]	HBM443.NMPG.363	Vanderbilt TMC	allenj2@vanderbilt.edu
HBM332.PPZB.566	VAN0013-LK	[VAN0013-LK-203-8]	[HBM834.HTLQ.736]	[fresh_frozen_tissue_section]	HBM666.LSVF.433	Vanderbilt TMC	allenj2@vanderbilt.edu
HBM332.PPZB.566	VAN0013-LK	[VAN0013-LK-203-8]	[HBM834.HTLQ.736]	[fresh_frozen_tissue_section]	HBM974.JDVS.328	Vanderbilt TMC	allenj2@vanderbilt.edu
HBM332.PPZB.566	VAN0013-LK	[VAN0013-LK-203-8]	[HBM834.HTLQ.736]	[fresh_frozen_tissue_section]	HBM428.QSKJ.486	Vanderbilt TMC	allenj2@vanderbilt.edu
HBM332.PPZB.566	VAN0013-LK	[VAN0013-LK-202-96]	[HBM357.MSJT.932]	[fresh_frozen_tissue_section]	HBM297.VSWF.562	Vanderbilt TMC	allenj2@vanderbilt.edu
HBM332.PPZB.566	VAN0013-LK	[VAN0013-LK-202-96]	[HBM357.MSJT.932]	[fresh_frozen_tissue_section]	HBM295.NGXZ.259	Vanderbilt TMC	allenj2@vanderbilt.edu
HBM332.PPZB.566	VAN0013-LK	[VAN0013-LK-202-96]	[HBM357.MSJT.932]	[fresh_frozen_tissue_section]	HBM659.BRHQ.223	Vanderbilt TMC	allenj2@vanderbilt.edu
HBM332.PPZB.566	VAN0013-LK	[VAN0013-LK-202-96]	[HBM357.MSJT.932]	[fresh_frozen_tissue_section]	HBM849.XMPC.398	Vanderbilt TMC	allenj2@vanderbilt.edu
HBM332.PPZB.566	VAN0013-LK	[VAN0013-LK-202-97]	[HBM985.BGMN.693]	[fresh_frozen_tissue_section]	HBM279.SSXF.866	Vanderbilt TMC	allenj2@vanderbilt.edu
HBM332.PPZB.566	VAN0013-LK	[VAN0013-LK-206-2]	[HBM689.DVSP.663]	[ffpe_slide]	HBM623.RPMC.638	Vanderbilt TMC	allenj2@vanderbilt.edu
HBM968.XQCF.256	UFL0004-TH	[UFL0004-TH-1]	[HBM936.HVLJ.377]	[organ_piece]	HBM376.QCCJ.269	University of Florida TMC	marda@ufl.edu
HBM968.XQCF.256	UFL0004-TH	[UFL0004-TH-2]	[HBM365.DBHK.957]	[organ_piece]	HBM895.WHGJ.263	University of Florida TMC	marda@ufl.edu
HBM968.XQCF.256	UFL0004-TH	[UFL0004-TH-2]	[HBM365.DBHK.957]	[organ_piece]	HBM277.GJFC.833	University of Florida TMC	marda@ufl.edu
HBM432.DCGC.449	UFL0004-SP	[UFL0004-SP-1]	[HBM384.GTQN.387]	[organ_piece]	HBM427.SMGB.866	University of Florida TMC	marda@ufl.edu
HBM432.DCGC.449	UFL0004-SP	[UFL0004-SP-2]	[HBM252.CRPM.758]	[organ_piece]	HBM984.GRBB.858	University of Florida TMC	marda@ufl.edu
HBM432.DCGC.449	UFL0004-SP	[UFL0004-SP-2]	[HBM252.CRPM.758]	[organ_piece]	HBM355.JDLK.244	University of Florida TMC	marda@ufl.edu
HBM432.DCGC.449	UFL0004-SP	[UFL0004-SP-2,UFL0004-SP-2-6,UFL0004-SP-2-6-1]	[HBM252.CRPM.758,HBM472.NTWP.946,HBM238.HZGN.434]	[organ_piece,clarity_hydrogel,clarity_hydrogel]	HBM922.SVWG.378	University of Florida TMC	marda@ufl.edu
HBM595.SQXM.668	VAN0014-LK	[VAN0014-LK-203-108]	[HBM457.KJSC.856]	[fresh_frozen_tissue_section]	HBM873.FRQB.759	Vanderbilt TMC	allenj2@vanderbilt.edu
HBM595.SQXM.668	VAN0014-LK	[VAN0014-LK-203-108]	[HBM457.KJSC.856]	[fresh_frozen_tissue_section]	HBM979.HDZH.896	Vanderbilt TMC	allenj2@vanderbilt.edu
HBM595.SQXM.668	VAN0014-LK	[VAN0014-LK-203-108]	[HBM457.KJSC.856]	[fresh_frozen_tissue_section]	HBM544.SCBX.327	Vanderbilt TMC	allenj2@vanderbilt.edu
HBM595.SQXM.668	VAN0014-LK	[VAN0014-LK-203-108]	[HBM457.KJSC.856]	[fresh_frozen_tissue_section]	HBM394.SCHF.437	Vanderbilt TMC	allenj2@vanderbilt.edu
HBM595.SQXM.668	VAN0014-LK	[VAN0014-LK-207-2]	[HBM564.FRXR.876]	[ffpe_slide]	HBM276.PGFS.693	Vanderbilt TMC	allenj2@vanderbilt.edu
HBM222.SHRF.857	UCSD0004-RK	[UCSD0004-RK-1,UCSD0004-RK-1-1,UCSD0004-RK-1-1-1]	[HBM996.SDNT.327,HBM989.ZFVH.366,HBM356.RJZJ.686]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM935.KGJC.468	University of California San Diego TMC	salamond@wustl.edu
HBM222.SHRF.857	UCSD0004-RK	[UCSD0004-RK-1,UCSD0004-RK-1-1,UCSD0004-RK-1-1-1]	[HBM996.SDNT.327,HBM989.ZFVH.366,HBM356.RJZJ.686]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM535.XQDS.238	University of California San Diego TMC	salamond@wustl.edu
HBM222.SHRF.857	UCSD0004-RK	[UCSD0004-RK-1,UCSD0004-RK-1-1,UCSD0004-RK-1-1-1]	[HBM996.SDNT.327,HBM989.ZFVH.366,HBM356.RJZJ.686]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM894.MNHL.259	University of California San Diego TMC	salamond@wustl.edu
HBM222.SHRF.857	UCSD0004-RK	[UCSD0004-RK-1,UCSD0004-RK-1-1,UCSD0004-RK-1-1-1]	[HBM996.SDNT.327,HBM989.ZFVH.366,HBM356.RJZJ.686]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM534.ZLFK.677	University of California San Diego TMC	salamond@wustl.edu
HBM222.SHRF.857	UCSD0004-RK	[UCSD0004-RK-1,UCSD0004-RK-1-1,UCSD0004-RK-1-1-1]	[HBM996.SDNT.327,HBM989.ZFVH.366,HBM356.RJZJ.686]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM759.FHWP.826	University of California San Diego TMC	salamond@wustl.edu
HBM222.SHRF.857	UCSD0004-RK	[UCSD0004-RK-1,UCSD0004-RK-1-1,UCSD0004-RK-1-1-1]	[HBM996.SDNT.327,HBM989.ZFVH.366,HBM356.RJZJ.686]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM492.SVCZ.539	University of California San Diego TMC	salamond@wustl.edu
HBM222.SHRF.857	UCSD0004-RK	[UCSD0004-RK-1,UCSD0004-RK-1-1,UCSD0004-RK-1-1-1]	[HBM996.SDNT.327,HBM989.ZFVH.366,HBM356.RJZJ.686]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM742.SLJJ.558	University of California San Diego TMC	salamond@wustl.edu
HBM222.SHRF.857	UCSD0004-RK	[UCSD0004-RK-1,UCSD0004-RK-1-1,UCSD0004-RK-1-1-1]	[HBM996.SDNT.327,HBM989.ZFVH.366,HBM356.RJZJ.686]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM425.ZCSZ.825	University of California San Diego TMC	salamond@wustl.edu
HBM222.SHRF.857	UCSD0004-RK	[UCSD0004-RK-1,UCSD0004-RK-1-1,UCSD0004-RK-1-1-1]	[HBM996.SDNT.327,HBM989.ZFVH.366,HBM356.RJZJ.686]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM624.BLKG.259	University of California San Diego TMC	salamond@wustl.edu
HBM222.SHRF.857	UCSD0004-RK	[UCSD0004-RK-1,UCSD0004-RK-1-1,UCSD0004-RK-1-1-1]	[HBM996.SDNT.327,HBM989.ZFVH.366,HBM356.RJZJ.686]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM674.JTXW.676	University of California San Diego TMC	salamond@wustl.edu
HBM222.SHRF.857	UCSD0004-RK	[UCSD0004-RK-1,UCSD0004-RK-1-1,UCSD0004-RK-1-1-1]	[HBM996.SDNT.327,HBM989.ZFVH.366,HBM356.RJZJ.686]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM226.BZMV.852	University of California San Diego TMC	salamond@wustl.edu
HBM222.SHRF.857	UCSD0004-RK	[UCSD0004-RK-1,UCSD0004-RK-1-1,UCSD0004-RK-1-1-1]	[HBM996.SDNT.327,HBM989.ZFVH.366,HBM356.RJZJ.686]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM874.LNRK.792	University of California San Diego TMC	salamond@wustl.edu
HBM222.SHRF.857	UCSD0004-RK	[UCSD0004-RK-1,UCSD0004-RK-1-1,UCSD0004-RK-1-1-1]	[HBM996.SDNT.327,HBM989.ZFVH.366,HBM356.RJZJ.686]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM399.KBQD.395	University of California San Diego TMC	salamond@wustl.edu
HBM222.SHRF.857	UCSD0004-RK	[UCSD0004-RK-1,UCSD0004-RK-1-1,UCSD0004-RK-1-1-1]	[HBM996.SDNT.327,HBM989.ZFVH.366,HBM356.RJZJ.686]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM745.JXHV.774	University of California San Diego TMC	salamond@wustl.edu
HBM222.SHRF.857	UCSD0004-RK	[UCSD0004-RK-1,UCSD0004-RK-1-1,UCSD0004-RK-1-1-1]	[HBM996.SDNT.327,HBM989.ZFVH.366,HBM356.RJZJ.686]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM744.BFSJ.565	University of California San Diego TMC	salamond@wustl.edu
HBM222.SHRF.857	UCSD0004-RK	[UCSD0004-RK-1,UCSD0004-RK-1-1,UCSD0004-RK-1-1-1]	[HBM996.SDNT.327,HBM989.ZFVH.366,HBM356.RJZJ.686]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM276.VNKN.267	University of California San Diego TMC	salamond@wustl.edu
HBM222.SHRF.857	UCSD0004-RK	[UCSD0004-RK-1,UCSD0004-RK-1-1,UCSD0004-RK-1-1-1]	[HBM996.SDNT.327,HBM989.ZFVH.366,HBM356.RJZJ.686]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM638.GFNR.793	University of California San Diego TMC	salamond@wustl.edu
HBM222.SHRF.857	UCSD0004-RK	[UCSD0004-RK-1,UCSD0004-RK-1-1,UCSD0004-RK-1-1-1]	[HBM996.SDNT.327,HBM989.ZFVH.366,HBM356.RJZJ.686]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM655.RKJR.493	University of California San Diego TMC	salamond@wustl.edu
HBM222.SHRF.857	UCSD0004-RK	[UCSD0004-RK-1,UCSD0004-RK-1-1,UCSD0004-RK-1-1-1]	[HBM996.SDNT.327,HBM989.ZFVH.366,HBM356.RJZJ.686]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM568.TFTM.753	University of California San Diego TMC	salamond@wustl.edu
HBM222.SHRF.857	UCSD0004-RK	[UCSD0004-RK-2,UCSD0004-RK-2-1,UCSD0004-RK-2-1-1]	[HBM439.XLQC.765,HBM223.KDVZ.277,HBM638.LBXN.866]	[organ_piece,fresh_frozen_oct_block,cryosections_curls_from_fresh_frozen_oct]	HBM443.TQKQ.624	University of California San Diego TMC	salamond@wustl.edu
